"resp.id","profile","threshold","frequency"
121,"web|simple|low|multi_person",0.0947524477920713,1
122,"web|simple|low|multi_person",0.0832837170529456,1
123,"web|simple|low|multi_person",0.0892462797140302,1
124,"web|simple|low|multi_person",0.076131966528438,1
125,"web|simple|low|multi_person",0.0867472550487599,1
126,"web|simple|low|multi_person",0.0690070836857925,1
127,"web|simple|low|multi_person",0.116991717463998,1
128,"web|simple|low|multi_person",0.0490910683536485,1
130,"web|simple|low|multi_person",0.0684251992220949,1
131,"web|simple|low|multi_person",0.0783002229898052,1
132,"web|simple|low|multi_person",0.0690474528009359,1
133,"web|simple|low|multi_person",0.048488735857937,1
135,"web|simple|low|multi_person",0.116798812574612,1
136,"web|simple|low|multi_person",0.0847510056822011,1
137,"web|simple|low|multi_person",0.085615155824734,1
138,"web|simple|low|multi_person",0.0792219694597595,1
140,"web|simple|low|multi_person",0.0460981284758246,1
141,"web|simple|low|multi_person",0.0469442878148827,1
142,"web|simple|low|multi_person",0.0803467968163071,1
143,"web|simple|low|multi_person",0.0486825948192519,1
144,"web|simple|low|multi_person",0.0601191647460421,1
145,"web|simple|low|multi_person",0.0853153224567212,1
146,"web|simple|low|multi_person",0.0668183047255142,1
147,"web|simple|low|multi_person",0.0598210345925339,1
148,"web|simple|low|multi_person",0.099882453853654,1
149,"web|simple|low|multi_person",0.0135713682687357,1
150,"web|simple|low|multi_person",0.122910116002733,1
151,"web|simple|low|multi_person",0.0470341395905169,1
152,"web|simple|low|multi_person",0.0609534787195923,1
153,"web|simple|low|multi_person",0.0326415423024522,1
154,"web|simple|low|multi_person",0.0721992643936065,1
155,"web|simple|low|multi_person",0.108983267347124,1
156,"web|simple|low|multi_person",0.081009105453799,1
157,"web|simple|low|multi_person",0.0869811811761622,1
158,"web|simple|low|multi_person",0.0476845647721058,1
159,"web|simple|low|multi_person",0.0856127083669038,1
160,"web|simple|low|multi_person",0.0956172257903303,1
162,"web|simple|low|multi_person",0.0788977231478981,1
163,"web|simple|low|multi_person",0.0870001643169487,1
164,"web|simple|low|multi_person",0.106438025720966,1
165,"web|simple|low|multi_person",0.0942228715482882,1
166,"web|simple|low|multi_person",0.0792522611574926,1
167,"web|simple|low|multi_person",0.0928932095315902,1
168,"web|simple|low|multi_person",0.0765693708662494,1
169,"web|simple|low|multi_person",0.0619946893639702,1
170,"web|simple|low|multi_person",0.0791231876706897,1
171,"web|simple|low|multi_person",0.0658613618014491,1
172,"web|simple|low|multi_person",0.0761350284569205,1
173,"web|simple|low|multi_person",0.0860116233216956,1
174,"web|simple|low|multi_person",0.0725868930730727,1
175,"web|simple|low|multi_person",0.125422305751185,1
176,"web|simple|low|multi_person",0.0466648560965115,1
177,"web|simple|low|multi_person",0.0490253624931947,1
178,"web|simple|low|multi_person",0.0533490738204738,1
179,"web|simple|low|multi_person",0.0904878277089433,1
180,"web|simple|low|multi_person",0.0375841299981076,1
181,"web|simple|low|multi_person",0.0801605363842635,1
183,"web|simple|low|multi_person",0.0726953278027708,1
184,"web|simple|low|multi_person",0.0990813339638873,1
186,"web|simple|low|multi_person",0.0858308505542651,1
187,"web|simple|low|multi_person",0.0933732483827837,1
188,"web|simple|low|multi_person",0.0922579594924986,1
189,"web|simple|low|multi_person",0.0632602745456874,1
190,"web|simple|low|multi_person",0.0716734445303352,1
191,"web|simple|low|multi_person",0.0583309810017478,1
192,"web|simple|low|multi_person",0.0913772274137948,1
194,"web|simple|low|multi_person",0.0703713545954093,1
195,"web|simple|low|multi_person",0.0899385078232231,1
196,"web|simple|low|multi_person",0.0627772372911338,1
197,"web|simple|low|multi_person",0.121970665697166,1
198,"web|simple|low|multi_person",0.101652717984413,1
199,"web|simple|low|multi_person",0.0792402463755493,1
200,"web|simple|low|multi_person",0.053262329080766,1
201,"web|simple|low|multi_person",0.0708615284173944,1
202,"web|simple|low|multi_person",0.0494249011539934,1
203,"web|simple|low|multi_person",0.0537269275355405,1
205,"web|simple|low|multi_person",0.0325450901327113,1
206,"web|simple|low|multi_person",0.0727869696093834,1
207,"web|simple|low|multi_person",0.0912433448448316,1
208,"web|simple|low|multi_person",0.0793470452490233,1
209,"web|simple|low|multi_person",0.0495176321729331,1
210,"web|simple|low|multi_person",0.0902439863242216,1
211,"web|simple|low|multi_person",0.138200751007805,1
212,"web|simple|low|multi_person",0.0499159894705899,1
213,"web|simple|low|multi_person",0.0606221151177692,1
214,"web|simple|low|multi_person",0.0321065087774541,1
217,"web|simple|low|multi_person",0.0834610821655377,1
219,"web|simple|low|multi_person",0.0896550392572384,1
220,"web|simple|low|multi_person",0.088268572552184,1
221,"web|simple|low|multi_person",0.0746356853675248,1
222,"web|simple|low|multi_person",0.0749148564699292,1
223,"web|simple|low|multi_person",0.0847936012983048,1
224,"web|simple|low|multi_person",0.059037606778285,1
225,"web|simple|low|multi_person",0.0711631612631043,1
226,"web|simple|low|multi_person",0.081221415043185,1
227,"web|simple|low|multi_person",0.0536406990072519,1
228,"web|simple|low|multi_person",0.0600910082378862,1
230,"web|simple|low|multi_person",0.0181871077685728,1
231,"web|simple|low|multi_person",0.0751288107555413,1
232,"web|simple|low|multi_person",0.0934057959091236,1
233,"web|simple|low|multi_person",0.0317631685554029,1
234,"web|simple|low|multi_person",0.075331199512457,1
235,"web|simple|low|multi_person",0.0770527106172286,1
236,"web|simple|low|multi_person",0.0736391849387969,1
237,"web|simple|low|multi_person",0.0964119406805693,1
238,"web|simple|low|multi_person",0,1
239,"web|simple|low|multi_person",0.0589695410895682,1
240,"web|simple|low|multi_person",0.0745708255464234,1
241,"web|simple|low|multi_person",0.0682719599186582,1
242,"web|simple|low|multi_person",0.051992860808195,1
243,"web|simple|low|multi_person",0.063713734134453,1
245,"web|simple|low|multi_person",0.0825512016566529,1
246,"web|simple|low|multi_person",0.0633026397061683,1
247,"web|simple|low|multi_person",0.0593826202961377,1
248,"web|simple|low|multi_person",0.085076436033145,1
249,"web|simple|low|multi_person",0.134227090646622,1
250,"web|simple|low|multi_person",0.110237222212791,1
251,"web|simple|low|multi_person",0.0615234257742744,1
252,"web|simple|low|multi_person",0.111583269274847,1
253,"web|simple|low|multi_person",0.0285358698449473,1
254,"web|simple|low|multi_person",0.0966820107354633,1
256,"web|simple|low|multi_person",0.0623127040007388,1
258,"web|simple|low|multi_person",0.057916064931952,1
259,"web|simple|low|multi_person",0.0673908460070679,1
260,"web|simple|low|multi_person",0.0696884039504947,1
261,"web|simple|low|multi_person",0.07550288267874,1
263,"web|simple|low|multi_person",0,1
264,"web|simple|low|multi_person",0.0750233243960291,1
265,"web|simple|low|multi_person",0.0732097163191061,1
266,"web|simple|low|multi_person",0.0829619165768186,1
267,"web|simple|low|multi_person",0.0696056519443913,1
268,"web|simple|low|multi_person",0.0858280361207341,1
269,"web|simple|low|multi_person",0.0665885585814122,1
270,"web|simple|low|multi_person",0.0507836190085932,1
271,"web|simple|low|multi_person",0.0753202855659478,1
272,"web|simple|low|multi_person",0.103019784159626,1
273,"web|simple|low|multi_person",0.0691342456647796,1
274,"web|simple|low|multi_person",0.0899016143356262,1
275,"web|simple|low|multi_person",0.0824137300782271,1
276,"web|simple|low|multi_person",0.00557308322330779,1
277,"web|simple|low|multi_person",0.0755030652271148,1
279,"web|simple|low|multi_person",0.0829343378183918,1
280,"web|simple|low|multi_person",0.0390280385793839,1
281,"web|simple|low|multi_person",0.0567533129624981,1
282,"web|simple|low|multi_person",0.0836245044933604,1
283,"web|simple|low|multi_person",0.0673119380791295,1
284,"web|simple|low|multi_person",0.0437412930869979,1
285,"web|simple|low|multi_person",0.0841869706932692,1
286,"web|simple|low|multi_person",0.0644711270419623,1
287,"web|simple|low|multi_person",0.094866675692655,1
288,"web|simple|low|multi_person",0.0471888787835025,1
289,"web|simple|low|multi_person",0.066476210158328,1
290,"web|simple|low|multi_person",0.0297718350944024,1
291,"web|simple|low|multi_person",0.0734363581722728,1
292,"web|simple|low|multi_person",0.0571839818268949,1
293,"web|simple|low|multi_person",0.031684037924133,1
294,"web|simple|low|multi_person",0.116331551437742,1
295,"web|simple|low|multi_person",0.0316967965131276,1
296,"web|simple|low|multi_person",0.0891959399405562,1
297,"web|simple|low|multi_person",0.0799588442873298,1
298,"web|simple|low|multi_person",0.0307107613803808,1
299,"web|simple|low|multi_person",0.113878182197508,1
301,"web|simple|low|multi_person",0.110487708766456,1
302,"web|simple|low|multi_person",0.0908162165882681,1
303,"web|simple|low|multi_person",0.0903714348423288,1
304,"web|simple|low|multi_person",0.068621276523431,1
305,"web|simple|low|multi_person",0.126215509727155,1
306,"web|simple|low|multi_person",0.0827214301952346,1
307,"web|simple|low|multi_person",0.0877509177312198,1
308,"web|simple|low|multi_person",0.0603508266590764,1
309,"web|simple|low|multi_person",0.0957279120073285,1
310,"web|simple|low|multi_person",0.0818695336627463,1
311,"web|simple|low|multi_person",0.0645692641714827,1
312,"web|simple|low|multi_person",0.106934038293205,1
313,"web|simple|low|multi_person",0.097898919047365,1
314,"web|simple|low|multi_person",0.105513521432178,1
2,"mobile|two_factor|low|multi_person",0.128361009503203,1
3,"mobile|two_factor|low|multi_person",0.179585754738258,1
4,"mobile|two_factor|low|multi_person",0.154227772348989,1
5,"mobile|two_factor|low|multi_person",0.219330674641804,1
6,"mobile|two_factor|low|multi_person",0.146047801210308,1
7,"mobile|two_factor|low|multi_person",0.111214704260509,1
8,"mobile|two_factor|low|multi_person",0.184462262273866,1
9,"mobile|two_factor|low|multi_person",0.11768445951835,1
10,"mobile|two_factor|low|multi_person",0.166474126911784,1
11,"mobile|two_factor|low|multi_person",0.14808630117074,1
13,"mobile|two_factor|low|multi_person",0.159463858162223,1
14,"mobile|two_factor|low|multi_person",0.171474721486563,1
15,"mobile|two_factor|low|multi_person",0.142236229004862,1
16,"mobile|two_factor|low|multi_person",0.137350316429174,1
17,"mobile|two_factor|low|multi_person",0.126673069286714,1
18,"mobile|two_factor|low|multi_person",0.198259684632691,1
19,"mobile|two_factor|low|multi_person",0.187716446403362,1
20,"mobile|two_factor|low|multi_person",0.118697290394829,1
21,"mobile|two_factor|low|multi_person",0.137934981636963,1
22,"mobile|two_factor|low|multi_person",0.16082157930914,1
23,"mobile|two_factor|low|multi_person",0.174752442876024,1
24,"mobile|two_factor|low|multi_person",0.161449708830521,1
26,"mobile|two_factor|low|multi_person",0.1832683930159,1
27,"mobile|two_factor|low|multi_person",0.177124604628058,1
28,"mobile|two_factor|low|multi_person",0.141618786434935,1
29,"mobile|two_factor|low|multi_person",0.163044258674706,1
31,"mobile|two_factor|low|multi_person",0.154021845939694,1
32,"mobile|two_factor|low|multi_person",0.140773472840574,1
33,"mobile|two_factor|low|multi_person",0.158831338289489,1
35,"mobile|two_factor|low|multi_person",0.143428234637222,1
36,"mobile|two_factor|low|multi_person",0.19534284762985,1
37,"mobile|two_factor|low|multi_person",0.184001463695262,1
38,"mobile|two_factor|low|multi_person",0.15397924457676,1
39,"mobile|two_factor|low|multi_person",0.14078594802982,1
41,"mobile|two_factor|low|multi_person",0.157493584570791,1
42,"mobile|two_factor|low|multi_person",0.158846935789876,1
43,"mobile|two_factor|low|multi_person",0.17215073799932,1
44,"mobile|two_factor|low|multi_person",0.157485359888458,1
45,"mobile|two_factor|low|multi_person",0.156246464210072,1
46,"mobile|two_factor|low|multi_person",0.148464477826834,1
47,"mobile|two_factor|low|multi_person",0.146346718927144,1
48,"mobile|two_factor|low|multi_person",0.147718229784839,1
49,"mobile|two_factor|low|multi_person",0.129764817704728,1
50,"mobile|two_factor|low|multi_person",0.15762407375315,1
51,"mobile|two_factor|low|multi_person",0.160570743792802,1
52,"mobile|two_factor|low|multi_person",0.162142337807501,1
53,"mobile|two_factor|low|multi_person",0.166863447914342,1
54,"mobile|two_factor|low|multi_person",0.120295193870992,1
55,"mobile|two_factor|low|multi_person",0.135856701017997,1
56,"mobile|two_factor|low|multi_person",0.0732665750608236,1
57,"mobile|two_factor|low|multi_person",0.153519621845479,1
58,"mobile|two_factor|low|multi_person",0.164272209071791,1
60,"mobile|two_factor|low|multi_person",0.166575446177064,1
61,"mobile|two_factor|low|multi_person",0.175088589203362,1
62,"mobile|two_factor|low|multi_person",0.157509937163228,1
63,"mobile|two_factor|low|multi_person",0.163507963886455,1
64,"mobile|two_factor|low|multi_person",0.131255093392828,1
65,"mobile|two_factor|low|multi_person",0.0996562146348669,1
68,"mobile|two_factor|low|multi_person",0.13901124445854,1
69,"mobile|two_factor|low|multi_person",0.192664810340144,1
70,"mobile|two_factor|low|multi_person",0.155450877673764,1
71,"mobile|two_factor|low|multi_person",0.150325254969738,1
72,"mobile|two_factor|low|multi_person",0.163323552318508,1
73,"mobile|two_factor|low|multi_person",0.154833095510343,1
74,"mobile|two_factor|low|multi_person",0.14221890855707,1
75,"mobile|two_factor|low|multi_person",0.12274590615032,1
76,"mobile|two_factor|low|multi_person",0.11783840339587,1
77,"mobile|two_factor|low|multi_person",0.16848887106417,1
78,"mobile|two_factor|low|multi_person",0.158582528032284,1
79,"mobile|two_factor|low|multi_person",0.115174190227382,1
80,"mobile|two_factor|low|multi_person",0.152098344665432,1
81,"mobile|two_factor|low|multi_person",0.157217424637686,1
82,"mobile|two_factor|low|multi_person",0.12938460598846,1
83,"mobile|two_factor|low|multi_person",0.16686231672581,1
84,"mobile|two_factor|low|multi_person",0.178391720131576,1
86,"mobile|two_factor|low|multi_person",0.108179712733371,1
87,"mobile|two_factor|low|multi_person",0.168226847151018,1
88,"mobile|two_factor|low|multi_person",0.205491805162213,1
90,"mobile|two_factor|low|multi_person",0.173107922676265,1
91,"mobile|two_factor|low|multi_person",0.162167369906821,1
92,"mobile|two_factor|low|multi_person",0.163824790352196,1
93,"mobile|two_factor|low|multi_person",0.143625600241554,1
94,"mobile|two_factor|low|multi_person",0.152761788903343,1
95,"mobile|two_factor|low|multi_person",0.16659152250111,1
96,"mobile|two_factor|low|multi_person",0.201411689339708,1
97,"mobile|two_factor|low|multi_person",0.185453612822003,1
98,"mobile|two_factor|low|multi_person",0.148263755776737,1
99,"mobile|two_factor|low|multi_person",0.223046186499671,1
100,"mobile|two_factor|low|multi_person",0.156029322813896,1
101,"mobile|two_factor|low|multi_person",0.152404082617818,1
103,"mobile|two_factor|low|multi_person",0.157974894811408,1
104,"mobile|two_factor|low|multi_person",0.162536716762104,1
105,"mobile|two_factor|low|multi_person",0.162516157359018,1
106,"mobile|two_factor|low|multi_person",0.171094273972108,1
107,"mobile|two_factor|low|multi_person",0.193431524933739,1
108,"mobile|two_factor|low|multi_person",0.182121597691355,1
109,"mobile|two_factor|low|multi_person",0.151919169939082,1
110,"mobile|two_factor|low|multi_person",0.140162719051661,1
111,"mobile|two_factor|low|multi_person",0.151265830104271,1
112,"mobile|two_factor|low|multi_person",0.174146556571408,1
113,"mobile|two_factor|low|multi_person",0.151188068813187,1
114,"mobile|two_factor|low|multi_person",0.128216781263689,1
115,"mobile|two_factor|low|multi_person",0.169053865487823,1
116,"mobile|two_factor|low|multi_person",0.116272281511898,1
117,"mobile|two_factor|low|multi_person",0.172126441465025,1
118,"mobile|two_factor|low|multi_person",0.158492077632233,1
119,"mobile|two_factor|low|multi_person",0.131378135971396,1
120,"mobile|two_factor|low|multi_person",0.158125336018223,1
121,"mobile|two_factor|low|multi_person",0.149201447819501,1
122,"mobile|two_factor|low|multi_person",0.15320118892831,1
123,"mobile|two_factor|low|multi_person",0.1589062186941,1
124,"mobile|two_factor|low|multi_person",0.201671747102595,1
125,"mobile|two_factor|low|multi_person",0.116405142586731,1
126,"mobile|two_factor|low|multi_person",0.155556600754744,1
127,"mobile|two_factor|low|multi_person",0.161698688171846,1
128,"mobile|two_factor|low|multi_person",0.16042241123787,1
130,"mobile|two_factor|low|multi_person",0.161718567788496,1
131,"mobile|two_factor|low|multi_person",0.152784175676824,1
132,"mobile|two_factor|low|multi_person",0.15622636125216,1
133,"mobile|two_factor|low|multi_person",0.150186459492606,1
135,"mobile|two_factor|low|multi_person",0.179591490268371,1
136,"mobile|two_factor|low|multi_person",0.209636171193249,1
137,"mobile|two_factor|low|multi_person",0.161994265754895,1
138,"mobile|two_factor|low|multi_person",0.183628754273857,1
140,"mobile|two_factor|low|multi_person",0.151219190438676,1
141,"mobile|two_factor|low|multi_person",0.177486884490504,1
142,"mobile|two_factor|low|multi_person",0.176663766236614,1
143,"mobile|two_factor|low|multi_person",0.111959254137899,1
144,"mobile|two_factor|low|multi_person",0.173264248052204,1
145,"mobile|two_factor|low|multi_person",0.15263179207861,1
146,"mobile|two_factor|low|multi_person",0.104686195726733,1
147,"mobile|two_factor|low|multi_person",0.118356188089951,1
148,"mobile|two_factor|low|multi_person",0.179742680454581,1
149,"mobile|two_factor|low|multi_person",0.18250256472166,1
150,"mobile|two_factor|low|multi_person",0.153204443514004,1
151,"mobile|two_factor|low|multi_person",0.143324284955447,1
152,"mobile|two_factor|low|multi_person",0.134817570932435,1
153,"mobile|two_factor|low|multi_person",0.173255090891075,1
154,"mobile|two_factor|low|multi_person",0.166326041666711,1
155,"mobile|two_factor|low|multi_person",0.152952025481899,1
156,"mobile|two_factor|low|multi_person",0.196444219621076,1
157,"mobile|two_factor|low|multi_person",0.166890740880307,1
158,"mobile|two_factor|low|multi_person",0.172471533514708,1
159,"mobile|two_factor|low|multi_person",0.15660031742927,1
160,"mobile|two_factor|low|multi_person",0.145163400417894,1
162,"mobile|two_factor|low|multi_person",0.160952855405073,1
163,"mobile|two_factor|low|multi_person",0.175061592941502,1
164,"mobile|two_factor|low|multi_person",0.148122337667459,1
165,"mobile|two_factor|low|multi_person",0.150333989115763,1
166,"mobile|two_factor|low|multi_person",0.154217403051126,1
167,"mobile|two_factor|low|multi_person",0.193254738317484,1
168,"mobile|two_factor|low|multi_person",0.184722453111239,1
169,"mobile|two_factor|low|multi_person",0.169753905895872,1
170,"mobile|two_factor|low|multi_person",0.10575017581081,1
171,"mobile|two_factor|low|multi_person",0.135555625243518,1
172,"mobile|two_factor|low|multi_person",0.154271213314587,1
173,"mobile|two_factor|low|multi_person",0.153690452029852,1
174,"mobile|two_factor|low|multi_person",0.137188007324894,1
175,"mobile|two_factor|low|multi_person",0.139553532261521,1
176,"mobile|two_factor|low|multi_person",0.210600326316958,1
177,"mobile|two_factor|low|multi_person",0.1530524675364,1
178,"mobile|two_factor|low|multi_person",0.161603542989121,1
179,"mobile|two_factor|low|multi_person",0.118189388251558,1
180,"mobile|two_factor|low|multi_person",0.177213500075144,1
181,"mobile|two_factor|low|multi_person",0.175815003131111,1
183,"mobile|two_factor|low|multi_person",0.168308536912286,1
184,"mobile|two_factor|low|multi_person",0.167280199706427,1
186,"mobile|two_factor|low|multi_person",0.156366272082942,1
187,"mobile|two_factor|low|multi_person",0.15388877809784,1
188,"mobile|two_factor|low|multi_person",0.123506348273243,1
189,"mobile|two_factor|low|multi_person",0.168284178836389,1
190,"mobile|two_factor|low|multi_person",0.163014164620747,1
191,"mobile|two_factor|low|multi_person",0.163787001401378,1
192,"mobile|two_factor|low|multi_person",0.158512978115315,1
194,"mobile|two_factor|low|multi_person",0.149606084168001,1
195,"mobile|two_factor|low|multi_person",0.132162380081827,1
196,"mobile|two_factor|low|multi_person",0.14914608772836,1
197,"mobile|two_factor|low|multi_person",0.158618715701184,1
198,"mobile|two_factor|low|multi_person",0.160018613593218,1
199,"mobile|two_factor|low|multi_person",0.138268833966474,1
200,"mobile|two_factor|low|multi_person",0.154859110223478,1
201,"mobile|two_factor|low|multi_person",0.14826899302818,1
202,"mobile|two_factor|low|multi_person",0.137093983088624,1
203,"mobile|two_factor|low|multi_person",0.14931715917328,1
205,"mobile|two_factor|low|multi_person",0.132732475336036,1
206,"mobile|two_factor|low|multi_person",0.14233884130418,1
207,"mobile|two_factor|low|multi_person",0.18600623335858,1
208,"mobile|two_factor|low|multi_person",0.15797606732696,1
209,"mobile|two_factor|low|multi_person",0.125257709521733,1
210,"mobile|two_factor|low|multi_person",0.187377069585286,1
211,"mobile|two_factor|low|multi_person",0.12618758819592,1
212,"mobile|two_factor|low|multi_person",0.139057897444761,1
213,"mobile|two_factor|low|multi_person",0.18398990185025,1
214,"mobile|two_factor|low|multi_person",0.150478999579784,1
217,"mobile|two_factor|low|multi_person",0.173415937870852,1
219,"mobile|two_factor|low|multi_person",0.190617894120447,1
220,"mobile|two_factor|low|multi_person",0.144326821505176,1
221,"mobile|two_factor|low|multi_person",0.172220045594768,1
222,"mobile|two_factor|low|multi_person",0.163262403726216,1
223,"mobile|two_factor|low|multi_person",0.173208857399306,1
224,"mobile|two_factor|low|multi_person",0.138008444431377,1
225,"mobile|two_factor|low|multi_person",0.161035490908776,1
226,"mobile|two_factor|low|multi_person",0.141045054250071,1
227,"mobile|two_factor|low|multi_person",0.14355212586614,1
228,"mobile|two_factor|low|multi_person",0.159981893898414,1
230,"mobile|two_factor|low|multi_person",0.114843571074365,1
231,"mobile|two_factor|low|multi_person",0.156604831434901,1
232,"mobile|two_factor|low|multi_person",0.118747475012022,1
233,"mobile|two_factor|low|multi_person",0.168893698871358,1
234,"mobile|two_factor|low|multi_person",0.155222606107414,1
235,"mobile|two_factor|low|multi_person",0.174535122128296,1
236,"mobile|two_factor|low|multi_person",0.165959015176814,1
237,"mobile|two_factor|low|multi_person",0.16932634576601,1
238,"mobile|two_factor|low|multi_person",0.13545915216342,1
239,"mobile|two_factor|low|multi_person",0.166100179364508,1
240,"mobile|two_factor|low|multi_person",0.131370440668084,1
241,"mobile|two_factor|low|multi_person",0.148867441974787,1
242,"mobile|two_factor|low|multi_person",0.159381732905779,1
243,"mobile|two_factor|low|multi_person",0.177053146793464,1
245,"mobile|two_factor|low|multi_person",0.158390215947638,1
246,"mobile|two_factor|low|multi_person",0.0975789246073415,1
247,"mobile|two_factor|low|multi_person",0.120754382421952,1
248,"mobile|two_factor|low|multi_person",0.147189615011024,1
249,"mobile|two_factor|low|multi_person",0.160271233557912,1
250,"mobile|two_factor|low|multi_person",0.166065271052462,1
251,"mobile|two_factor|low|multi_person",0.154030405639555,1
252,"mobile|two_factor|low|multi_person",0.152820176794112,1
253,"mobile|two_factor|low|multi_person",0.126859534051934,1
254,"mobile|two_factor|low|multi_person",0.154987682916949,1
256,"mobile|two_factor|low|multi_person",0.140719164449005,1
