"resp.id","profile","threshold","frequency"
137,"web|simple|low|multi_person",0.0140576954314464,1
138,"web|simple|low|multi_person",1,1
140,"web|simple|low|multi_person",0.445274287313165,1
141,"web|simple|low|multi_person",0.764111697999885,1
142,"web|simple|low|multi_person",1,1
143,"web|simple|low|multi_person",1,1
144,"web|simple|low|multi_person",0.357189213562096,1
145,"web|simple|low|multi_person",0.910681759121714,1
146,"web|simple|low|multi_person",1,1
147,"web|simple|low|multi_person",0.818555491667917,1
148,"web|simple|low|multi_person",0,1
149,"web|simple|low|multi_person",1,1
150,"web|simple|low|multi_person",0.674860317146729,1
151,"web|simple|low|multi_person",1,1
152,"web|simple|low|multi_person",1,1
153,"web|simple|low|multi_person",0,1
154,"web|simple|low|multi_person",1,1
155,"web|simple|low|multi_person",1,1
156,"web|simple|low|multi_person",0.803558284540145,1
157,"web|simple|low|multi_person",0.753208548824704,1
158,"web|simple|low|multi_person",1,1
159,"web|simple|low|multi_person",1,1
160,"web|simple|low|multi_person",0.736922540887316,1
162,"web|simple|low|multi_person",1,1
163,"web|simple|low|multi_person",0.210190037102799,1
164,"web|simple|low|multi_person",0.853142907882233,1
165,"web|simple|low|multi_person",1,1
166,"web|simple|low|multi_person",0.618568856019436,1
167,"web|simple|low|multi_person",0.968438628815843,1
168,"web|simple|low|multi_person",0.631648353393335,1
169,"web|simple|low|multi_person",1,1
170,"web|simple|low|multi_person",1,1
171,"web|simple|low|multi_person",1,1
172,"web|simple|low|multi_person",0.0860613840997659,1
173,"web|simple|low|multi_person",0.222241140914512,1
174,"web|simple|low|multi_person",0,1
175,"web|simple|low|multi_person",0.998943212495973,1
176,"web|simple|low|multi_person",0.201912351455314,1
177,"web|simple|low|multi_person",0.604844027986854,1
178,"web|simple|low|multi_person",0.447008452368852,1
179,"web|simple|low|multi_person",0.22503170911823,1
180,"web|simple|low|multi_person",0.748239362693872,1
181,"web|simple|low|multi_person",0.805780811688068,1
183,"web|simple|low|multi_person",0,1
184,"web|simple|low|multi_person",0.236927490914971,1
186,"web|simple|low|multi_person",0.135037210249752,1
187,"web|simple|low|multi_person",0.927077357097392,1
188,"web|simple|low|multi_person",1,1
189,"web|simple|low|multi_person",1,1
190,"web|simple|low|multi_person",0.216951668083935,1
191,"web|simple|low|multi_person",0.684809691597809,1
192,"web|simple|low|multi_person",0.809289362447276,1
194,"web|simple|low|multi_person",0.23722994759913,1
195,"web|simple|low|multi_person",1,1
196,"web|simple|low|multi_person",0.973439444821754,1
197,"web|simple|low|multi_person",0.69088707989521,1
198,"web|simple|low|multi_person",0.750243733412931,1
199,"web|simple|low|multi_person",1,1
200,"web|simple|low|multi_person",0.246398178837212,1
201,"web|simple|low|multi_person",0.513895162311233,1
202,"web|simple|low|multi_person",1,1
203,"web|simple|low|multi_person",0.728372485979821,1
205,"web|simple|low|multi_person",0.320425548353566,1
206,"web|simple|low|multi_person",1,1
207,"web|simple|low|multi_person",1,1
208,"web|simple|low|multi_person",1,1
209,"web|simple|low|multi_person",0.498010177888704,1
210,"web|simple|low|multi_person",1,1
211,"web|simple|low|multi_person",0.295875419068304,1
212,"web|simple|low|multi_person",1,1
213,"web|simple|low|multi_person",0.860267155388291,1
214,"web|simple|low|multi_person",1,1
217,"web|simple|low|multi_person",1,1
219,"web|simple|low|multi_person",0.318005935358211,1
220,"web|simple|low|multi_person",1,1
221,"web|simple|low|multi_person",0,1
222,"web|simple|low|multi_person",1,1
223,"web|simple|low|multi_person",0.452828355905928,1
224,"web|simple|low|multi_person",0,1
225,"web|simple|low|multi_person",0.526211038719469,1
226,"web|simple|low|multi_person",0.0228470102966388,1
227,"web|simple|low|multi_person",0.995980020014152,1
228,"web|simple|low|multi_person",0.950040933958171,1
230,"web|simple|low|multi_person",0.220758378781928,1
231,"web|simple|low|multi_person",0.873290520451114,1
232,"web|simple|low|multi_person",1,1
233,"web|simple|low|multi_person",1,1
234,"web|simple|low|multi_person",0.516509869505736,1
235,"web|simple|low|multi_person",1,1
236,"web|simple|low|multi_person",0.996993958366272,1
237,"web|simple|low|multi_person",0.811625269137131,1
238,"web|simple|low|multi_person",1,1
239,"web|simple|low|multi_person",0.510355434083689,1
240,"web|simple|low|multi_person",1,1
241,"web|simple|low|multi_person",0.955914284764288,1
242,"web|simple|low|multi_person",0.0555201771015677,1
243,"web|simple|low|multi_person",0.343002924337078,1
245,"web|simple|low|multi_person",0.977023469205661,1
246,"web|simple|low|multi_person",0.176525439459374,1
247,"web|simple|low|multi_person",1,1
248,"web|simple|low|multi_person",0,1
249,"web|simple|low|multi_person",0.262551733543491,1
250,"web|simple|low|multi_person",0.984235723052966,1
251,"web|simple|low|multi_person",0.861639526430061,1
252,"web|simple|low|multi_person",0.410689710996095,1
253,"web|simple|low|multi_person",1,1
254,"web|simple|low|multi_person",0,1
256,"web|simple|low|multi_person",0.880497515161652,1
258,"web|simple|low|multi_person",1,1
259,"web|simple|low|multi_person",0.767718815249568,1
260,"web|simple|low|multi_person",0.00780574380886929,1
261,"web|simple|low|multi_person",1,1
263,"web|simple|low|multi_person",0,1
264,"web|simple|low|multi_person",0,1
265,"web|simple|low|multi_person",1,1
266,"web|simple|low|multi_person",1,1
267,"web|simple|low|multi_person",1,1
268,"web|simple|low|multi_person",0.349337189036953,1
269,"web|simple|low|multi_person",0.970700941299311,1
270,"web|simple|low|multi_person",0.607997231651675,1
271,"web|simple|low|multi_person",1,1
272,"web|simple|low|multi_person",1,1
273,"web|simple|low|multi_person",0,1
274,"web|simple|low|multi_person",0,1
275,"web|simple|low|multi_person",0.0275577734252972,1
276,"web|simple|low|multi_person",0,1
277,"web|simple|low|multi_person",1,1
279,"web|simple|low|multi_person",0.452567691201101,1
280,"web|simple|low|multi_person",0.307852830235128,1
281,"web|simple|low|multi_person",1,1
282,"web|simple|low|multi_person",0.810863023923302,1
283,"web|simple|low|multi_person",0,1
284,"web|simple|low|multi_person",1,1
285,"web|simple|low|multi_person",0,1
286,"web|simple|low|multi_person",0.178453792872728,1
287,"web|simple|low|multi_person",0.98498703542482,1
288,"web|simple|low|multi_person",0,1
289,"web|simple|low|multi_person",0.253379156897298,1
290,"web|simple|low|multi_person",0.669273607429926,1
291,"web|simple|low|multi_person",0.713391931565371,1
292,"web|simple|low|multi_person",0.107572952106082,1
293,"web|simple|low|multi_person",0.246681512012194,1
294,"web|simple|low|multi_person",0.836115181118478,1
295,"web|simple|low|multi_person",0.514737549928203,1
296,"web|simple|low|multi_person",0.180576135932734,1
297,"web|simple|low|multi_person",1,1
298,"web|simple|low|multi_person",1,1
299,"web|simple|low|multi_person",0.128644414729321,1
301,"web|simple|low|multi_person",1,1
302,"web|simple|low|multi_person",1,1
303,"web|simple|low|multi_person",0.439913480696979,1
304,"web|simple|low|multi_person",1,1
305,"web|simple|low|multi_person",0.582357992793949,1
306,"web|simple|low|multi_person",0.644379869193934,1
307,"web|simple|low|multi_person",0.879164295106923,1
308,"web|simple|low|multi_person",1,1
309,"web|simple|low|multi_person",1,1
310,"web|simple|low|multi_person",0.279970186181861,1
311,"web|simple|low|multi_person",0.809197239931948,1
312,"web|simple|low|multi_person",0.522591085922899,1
313,"web|simple|low|multi_person",1,1
314,"web|simple|low|multi_person",0.64943881959667,1
2,"mobile|two_factor|low|multi_person",0.4260647714961,1
3,"mobile|two_factor|low|multi_person",0.0927815488263624,1
4,"mobile|two_factor|low|multi_person",1,1
5,"mobile|two_factor|low|multi_person",1,1
6,"mobile|two_factor|low|multi_person",0.869457654171876,1
7,"mobile|two_factor|low|multi_person",1,1
8,"mobile|two_factor|low|multi_person",1,1
9,"mobile|two_factor|low|multi_person",0.428502734192954,1
10,"mobile|two_factor|low|multi_person",0.688470068828014,1
11,"mobile|two_factor|low|multi_person",1,1
13,"mobile|two_factor|low|multi_person",0.152993450746875,1
14,"mobile|two_factor|low|multi_person",1,1
15,"mobile|two_factor|low|multi_person",0.653288879481316,1
16,"mobile|two_factor|low|multi_person",1,1
17,"mobile|two_factor|low|multi_person",0.576780571060993,1
18,"mobile|two_factor|low|multi_person",0.940744928943877,1
19,"mobile|two_factor|low|multi_person",1,1
20,"mobile|two_factor|low|multi_person",0,1
21,"mobile|two_factor|low|multi_person",0.691127058930454,1
22,"mobile|two_factor|low|multi_person",0.0149953937626616,1
23,"mobile|two_factor|low|multi_person",0,1
24,"mobile|two_factor|low|multi_person",1,1
26,"mobile|two_factor|low|multi_person",0.920749759314751,1
27,"mobile|two_factor|low|multi_person",0.0119569286772021,1
28,"mobile|two_factor|low|multi_person",0,1
29,"mobile|two_factor|low|multi_person",1,1
31,"mobile|two_factor|low|multi_person",0.289740888975404,1
32,"mobile|two_factor|low|multi_person",1,1
33,"mobile|two_factor|low|multi_person",0.406329698655935,1
35,"mobile|two_factor|low|multi_person",0.215444441887288,1
36,"mobile|two_factor|low|multi_person",1,1
37,"mobile|two_factor|low|multi_person",0.859194973930041,1
38,"mobile|two_factor|low|multi_person",0.872055701663519,1
39,"mobile|two_factor|low|multi_person",0.966292927008336,1
41,"mobile|two_factor|low|multi_person",0.789376314403622,1
42,"mobile|two_factor|low|multi_person",0.902791331354601,1
43,"mobile|two_factor|low|multi_person",1,1
44,"mobile|two_factor|low|multi_person",0.681908795433921,1
45,"mobile|two_factor|low|multi_person",1,1
46,"mobile|two_factor|low|multi_person",1,1
47,"mobile|two_factor|low|multi_person",0.0837953737023684,1
48,"mobile|two_factor|low|multi_person",0.195929402989211,1
49,"mobile|two_factor|low|multi_person",0.11969136209342,1
50,"mobile|two_factor|low|multi_person",0.748728984671933,1
51,"mobile|two_factor|low|multi_person",0.485207208891394,1
52,"mobile|two_factor|low|multi_person",1,1
53,"mobile|two_factor|low|multi_person",0.944664793043774,1
54,"mobile|two_factor|low|multi_person",0.338719920961343,1
55,"mobile|two_factor|low|multi_person",0.514802765942054,1
56,"mobile|two_factor|low|multi_person",0.860357046584024,1
57,"mobile|two_factor|low|multi_person",1,1
58,"mobile|two_factor|low|multi_person",0.311439748519462,1
60,"mobile|two_factor|low|multi_person",0.279990292890621,1
61,"mobile|two_factor|low|multi_person",0.291190489403371,1
62,"mobile|two_factor|low|multi_person",1,1
63,"mobile|two_factor|low|multi_person",0.963908458449573,1
64,"mobile|two_factor|low|multi_person",0,1
65,"mobile|two_factor|low|multi_person",0.514766541362998,1
68,"mobile|two_factor|low|multi_person",1,1
69,"mobile|two_factor|low|multi_person",1,1
70,"mobile|two_factor|low|multi_person",0.585412541154784,1
71,"mobile|two_factor|low|multi_person",0,1
72,"mobile|two_factor|low|multi_person",1,1
73,"mobile|two_factor|low|multi_person",0.665458183242476,1
74,"mobile|two_factor|low|multi_person",0.83954679673458,1
75,"mobile|two_factor|low|multi_person",0.771483021016854,1
76,"mobile|two_factor|low|multi_person",0,1
77,"mobile|two_factor|low|multi_person",0.7249695208169,1
78,"mobile|two_factor|low|multi_person",0.870280055259651,1
79,"mobile|two_factor|low|multi_person",0.276894789178032,1
80,"mobile|two_factor|low|multi_person",0.35367198795563,1
81,"mobile|two_factor|low|multi_person",1,1
82,"mobile|two_factor|low|multi_person",1,1
83,"mobile|two_factor|low|multi_person",1,1
84,"mobile|two_factor|low|multi_person",1,1
86,"mobile|two_factor|low|multi_person",0.881127100785505,1
87,"mobile|two_factor|low|multi_person",0.323173148448688,1
88,"mobile|two_factor|low|multi_person",0.4983681876416,1
90,"mobile|two_factor|low|multi_person",0.510219926509481,1
91,"mobile|two_factor|low|multi_person",0,1
92,"mobile|two_factor|low|multi_person",0.933588249146516,1
93,"mobile|two_factor|low|multi_person",0.180953381504471,1
94,"mobile|two_factor|low|multi_person",0.255255892925606,1
95,"mobile|two_factor|low|multi_person",0.998152852668497,1
96,"mobile|two_factor|low|multi_person",1,1
97,"mobile|two_factor|low|multi_person",0.793446173804696,1
98,"mobile|two_factor|low|multi_person",0.239701189526292,1
99,"mobile|two_factor|low|multi_person",1,1
100,"mobile|two_factor|low|multi_person",1,1
101,"mobile|two_factor|low|multi_person",0.981200270804342,1
103,"mobile|two_factor|low|multi_person",0.112735830087407,1
104,"mobile|two_factor|low|multi_person",0.120215979990117,1
105,"mobile|two_factor|low|multi_person",1,1
106,"mobile|two_factor|low|multi_person",0,1
107,"mobile|two_factor|low|multi_person",0.572856615785596,1
108,"mobile|two_factor|low|multi_person",0.274829231631293,1
109,"mobile|two_factor|low|multi_person",0.50086479133762,1
110,"mobile|two_factor|low|multi_person",0.738636058303963,1
111,"mobile|two_factor|low|multi_person",0.772431294995262,1
112,"mobile|two_factor|low|multi_person",0.981521861973164,1
113,"mobile|two_factor|low|multi_person",0.313862976062958,1
114,"mobile|two_factor|low|multi_person",0.838106468683263,1
115,"mobile|two_factor|low|multi_person",1,1
116,"mobile|two_factor|low|multi_person",0.326206213360324,1
117,"mobile|two_factor|low|multi_person",0.462341722419747,1
118,"mobile|two_factor|low|multi_person",0.400092641344624,1
119,"mobile|two_factor|low|multi_person",0.417319510346656,1
120,"mobile|two_factor|low|multi_person",0,1
121,"mobile|two_factor|low|multi_person",0.968308588629541,1
122,"mobile|two_factor|low|multi_person",0.0509834575429868,1
123,"mobile|two_factor|low|multi_person",0.761117115905061,1
124,"mobile|two_factor|low|multi_person",1,1
125,"mobile|two_factor|low|multi_person",0.317352761564379,1
126,"mobile|two_factor|low|multi_person",0.276155610967681,1
127,"mobile|two_factor|low|multi_person",1,1
128,"mobile|two_factor|low|multi_person",1,1
130,"mobile|two_factor|low|multi_person",0.327103823739856,1
131,"mobile|two_factor|low|multi_person",0.374389633821914,1
132,"mobile|two_factor|low|multi_person",0.456834418292647,1
133,"mobile|two_factor|low|multi_person",0.173269922294754,1
135,"mobile|two_factor|low|multi_person",0.390189955845091,1
136,"mobile|two_factor|low|multi_person",0.670117248564151,1
137,"mobile|two_factor|low|multi_person",0.285671077741012,1
138,"mobile|two_factor|low|multi_person",1,1
140,"mobile|two_factor|low|multi_person",0.179240163722491,1
141,"mobile|two_factor|low|multi_person",1,1
142,"mobile|two_factor|low|multi_person",1,1
143,"mobile|two_factor|low|multi_person",1,1
144,"mobile|two_factor|low|multi_person",0.205680479894747,1
145,"mobile|two_factor|low|multi_person",0.752441855099348,1
146,"mobile|two_factor|low|multi_person",1,1
147,"mobile|two_factor|low|multi_person",0.555783839474099,1
148,"mobile|two_factor|low|multi_person",0,1
149,"mobile|two_factor|low|multi_person",0.567101837282336,1
150,"mobile|two_factor|low|multi_person",0.700457202402007,1
151,"mobile|two_factor|low|multi_person",0.976547140622644,1
152,"mobile|two_factor|low|multi_person",0.690986914176197,1
153,"mobile|two_factor|low|multi_person",1,1
154,"mobile|two_factor|low|multi_person",1,1
155,"mobile|two_factor|low|multi_person",1,1
156,"mobile|two_factor|low|multi_person",0.696798387258471,1
157,"mobile|two_factor|low|multi_person",0.771093430838972,1
158,"mobile|two_factor|low|multi_person",0.832218823732316,1
159,"mobile|two_factor|low|multi_person",1,1
160,"mobile|two_factor|low|multi_person",1,1
162,"mobile|two_factor|low|multi_person",0.587850395106136,1
163,"mobile|two_factor|low|multi_person",0.078527045598281,1
164,"mobile|two_factor|low|multi_person",0.768514274985547,1
165,"mobile|two_factor|low|multi_person",1,1
166,"mobile|two_factor|low|multi_person",0.736547895548201,1
167,"mobile|two_factor|low|multi_person",0.0112343004279799,1
168,"mobile|two_factor|low|multi_person",0.291800597139266,1
169,"mobile|two_factor|low|multi_person",0.610822300323334,1
170,"mobile|two_factor|low|multi_person",0.828904598306222,1
171,"mobile|two_factor|low|multi_person",0.557237974142363,1
172,"mobile|two_factor|low|multi_person",0.522986652742842,1
173,"mobile|two_factor|low|multi_person",0.179283507062638,1
174,"mobile|two_factor|low|multi_person",0,1
175,"mobile|two_factor|low|multi_person",0.803781411729896,1
176,"mobile|two_factor|low|multi_person",0.179241165563533,1
177,"mobile|two_factor|low|multi_person",0.566893887952197,1
178,"mobile|two_factor|low|multi_person",0.0713395657489322,1
179,"mobile|two_factor|low|multi_person",0.464001699367533,1
180,"mobile|two_factor|low|multi_person",0.582054616795588,1
181,"mobile|two_factor|low|multi_person",0.730970139734293,1
183,"mobile|two_factor|low|multi_person",0,1
184,"mobile|two_factor|low|multi_person",0.244587421643603,1
186,"mobile|two_factor|low|multi_person",0.0538881968417655,1
187,"mobile|two_factor|low|multi_person",0.766552383897988,1
188,"mobile|two_factor|low|multi_person",0.666896462142474,1
189,"mobile|two_factor|low|multi_person",0.266216978893674,1
190,"mobile|two_factor|low|multi_person",0.00483624818241424,1
191,"mobile|two_factor|low|multi_person",1,1
192,"mobile|two_factor|low|multi_person",0.332802169878454,1
194,"mobile|two_factor|low|multi_person",0.398090645991276,1
195,"mobile|two_factor|low|multi_person",0.586852536031741,1
196,"mobile|two_factor|low|multi_person",0.901842303588299,1
197,"mobile|two_factor|low|multi_person",0.459668606114625,1
198,"mobile|two_factor|low|multi_person",1,1
199,"mobile|two_factor|low|multi_person",1,1
200,"mobile|two_factor|low|multi_person",0.313858371293706,1
201,"mobile|two_factor|low|multi_person",0.575636383365102,1
202,"mobile|two_factor|low|multi_person",1,1
203,"mobile|two_factor|low|multi_person",0.771677920914532,1
205,"mobile|two_factor|low|multi_person",0.13239828602093,1
206,"mobile|two_factor|low|multi_person",1,1
207,"mobile|two_factor|low|multi_person",1,1
208,"mobile|two_factor|low|multi_person",0.82699249824869,1
209,"mobile|two_factor|low|multi_person",1,1
210,"mobile|two_factor|low|multi_person",0.560937073085322,1
211,"mobile|two_factor|low|multi_person",0.19407362385676,1
212,"mobile|two_factor|low|multi_person",1,1
213,"mobile|two_factor|low|multi_person",0.935551019081876,1
214,"mobile|two_factor|low|multi_person",0.961304142336445,1
217,"mobile|two_factor|low|multi_person",0.609500892710335,1
219,"mobile|two_factor|low|multi_person",0.333726324292204,1
220,"mobile|two_factor|low|multi_person",1,1
221,"mobile|two_factor|low|multi_person",0,1
222,"mobile|two_factor|low|multi_person",1,1
223,"mobile|two_factor|low|multi_person",0.303724293473403,1
224,"mobile|two_factor|low|multi_person",0.365652012406132,1
225,"mobile|two_factor|low|multi_person",0.0619587985520392,1
226,"mobile|two_factor|low|multi_person",0.645553736617282,1
227,"mobile|two_factor|low|multi_person",1,1
228,"mobile|two_factor|low|multi_person",0.620614748961272,1
230,"mobile|two_factor|low|multi_person",0,1
231,"mobile|two_factor|low|multi_person",0.757642462900122,1
232,"mobile|two_factor|low|multi_person",0.181431602728685,1
233,"mobile|two_factor|low|multi_person",0.582119618840966,1
234,"mobile|two_factor|low|multi_person",0.0421102670891242,1
235,"mobile|two_factor|low|multi_person",0.447381078409677,1
236,"mobile|two_factor|low|multi_person",1,1
237,"mobile|two_factor|low|multi_person",1,1
238,"mobile|two_factor|low|multi_person",1,1
239,"mobile|two_factor|low|multi_person",0.430509795165487,1
240,"mobile|two_factor|low|multi_person",1,1
241,"mobile|two_factor|low|multi_person",1,1
242,"mobile|two_factor|low|multi_person",0.244646583354659,1
243,"mobile|two_factor|low|multi_person",0.263691445213544,1
245,"mobile|two_factor|low|multi_person",0.788382121434193,1
246,"mobile|two_factor|low|multi_person",0,1
247,"mobile|two_factor|low|multi_person",1,1
248,"mobile|two_factor|low|multi_person",0,1
249,"mobile|two_factor|low|multi_person",0.247311852381822,1
250,"mobile|two_factor|low|multi_person",0.919010867374666,1
251,"mobile|two_factor|low|multi_person",0.631171657362642,1
252,"mobile|two_factor|low|multi_person",0.193282731526293,1
253,"mobile|two_factor|low|multi_person",1,1
254,"mobile|two_factor|low|multi_person",1,1
256,"mobile|two_factor|low|multi_person",1,1
258,"mobile|two_factor|low|multi_person",0.967646478560148,1
259,"mobile|two_factor|low|multi_person",0.731675725392901,1
260,"mobile|two_factor|low|multi_person",0.00624946065352585,1
261,"mobile|two_factor|low|multi_person",0.621025944017125,1
263,"mobile|two_factor|low|multi_person",0,1
264,"mobile|two_factor|low|multi_person",0,1
265,"mobile|two_factor|low|multi_person",0.793270450500801,1
266,"mobile|two_factor|low|multi_person",0.719167615792615,1
267,"mobile|two_factor|low|multi_person",0.951759472578807,1
268,"mobile|two_factor|low|multi_person",0.361007206074968,1
269,"mobile|two_factor|low|multi_person",1,1
270,"mobile|two_factor|low|multi_person",0.478658239189813,1
271,"mobile|two_factor|low|multi_person",1,1
272,"mobile|two_factor|low|multi_person",0.878981495488713,1
273,"mobile|two_factor|low|multi_person",0,1
274,"mobile|two_factor|low|multi_person",0.195555200046613,1
275,"mobile|two_factor|low|multi_person",0,1
276,"mobile|two_factor|low|multi_person",0,1
277,"mobile|two_factor|low|multi_person",0.471003056479563,1
279,"mobile|two_factor|low|multi_person",0.239679566640797,1
280,"mobile|two_factor|low|multi_person",0,1
281,"mobile|two_factor|low|multi_person",0.755671011199502,1
282,"mobile|two_factor|low|multi_person",0.636379252623526,1
283,"mobile|two_factor|low|multi_person",0.177502479270783,1
284,"mobile|two_factor|low|multi_person",0.805730844323452,1
285,"mobile|two_factor|low|multi_person",0,1
286,"mobile|two_factor|low|multi_person",0.0483871929157278,1
287,"mobile|two_factor|low|multi_person",0.823124219663716,1
288,"mobile|two_factor|low|multi_person",0,1
289,"mobile|two_factor|low|multi_person",0,1
290,"mobile|two_factor|low|multi_person",0.452662294293749,1
291,"mobile|two_factor|low|multi_person",0.591619486911181,1
292,"mobile|two_factor|low|multi_person",0.0915572382743452,1
293,"mobile|two_factor|low|multi_person",0.25714627049418,1
294,"mobile|two_factor|low|multi_person",0.696265385724813,1
295,"mobile|two_factor|low|multi_person",0,1
296,"mobile|two_factor|low|multi_person",0.144956067205051,1
297,"mobile|two_factor|low|multi_person",1,1
298,"mobile|two_factor|low|multi_person",0.958215663085374,1
299,"mobile|two_factor|low|multi_person",0.67608366015394,1
301,"mobile|two_factor|low|multi_person",1,1
302,"mobile|two_factor|low|multi_person",0.743751567635369,1
303,"mobile|two_factor|low|multi_person",0.308861592489614,1
304,"mobile|two_factor|low|multi_person",1,1
305,"mobile|two_factor|low|multi_person",1,1
306,"mobile|two_factor|low|multi_person",0.803074089482508,1
307,"mobile|two_factor|low|multi_person",1,1
308,"mobile|two_factor|low|multi_person",0.235909071735081,1
309,"mobile|two_factor|low|multi_person",1,1
310,"mobile|two_factor|low|multi_person",1,1
311,"mobile|two_factor|low|multi_person",0.663458604853089,1
