"resp.id","profile","incentive","frequency"
2,"web|simple|low|multi_person",-2.45349050975353,1
3,"web|simple|low|multi_person",-3.28267824747867,1
4,"web|simple|low|multi_person",-4.36917737213702,1
5,"web|simple|low|multi_person",-0.505131132398219,1
6,"web|simple|low|multi_person",-2.37287304846522,1
7,"web|simple|low|multi_person",-3.44021144515139,1
8,"web|simple|low|multi_person",-3.58878842798166,1
9,"web|simple|low|multi_person",-3.33529938399123,1
10,"web|simple|low|multi_person",-3.18072308077836,1
11,"web|simple|low|multi_person",-4.46839581843075,1
13,"web|simple|low|multi_person",-5.21588448117298,1
14,"web|simple|low|multi_person",-4.12686581134076,1
15,"web|simple|low|multi_person",-3.30597630943761,1
16,"web|simple|low|multi_person",-4.5065151872441,1
17,"web|simple|low|multi_person",-4.03633691052819,1
18,"web|simple|low|multi_person",-3.64491816936382,1
19,"web|simple|low|multi_person",-3.92045047729164,1
20,"web|simple|low|multi_person",0.61929023072942,1
21,"web|simple|low|multi_person",-2.32481100968278,1
22,"web|simple|low|multi_person",-3.80191669783856,1
23,"web|simple|low|multi_person",-4.77524881110889,1
24,"web|simple|low|multi_person",-4.34519632798943,1
26,"web|simple|low|multi_person",-4.07599031675999,1
27,"web|simple|low|multi_person",-2.4358848658125,1
28,"web|simple|low|multi_person",-4.28003988119748,1
29,"web|simple|low|multi_person",-4.92536646261726,1
31,"web|simple|low|multi_person",-3.924719183591,1
32,"web|simple|low|multi_person",-5.30543134766437,1
33,"web|simple|low|multi_person",-3.60694049713357,1
35,"web|simple|low|multi_person",-5.24627680664136,1
36,"web|simple|low|multi_person",-3.91777673609982,1
37,"web|simple|low|multi_person",-3.45191890309527,1
38,"web|simple|low|multi_person",-3.06435231159194,1
39,"web|simple|low|multi_person",-5.53255460453075,1
41,"web|simple|low|multi_person",-4.23991269544957,1
42,"web|simple|low|multi_person",-4.02487486832314,1
43,"web|simple|low|multi_person",-4.54046105351831,1
44,"web|simple|low|multi_person",-6.07630890421868,1
45,"web|simple|low|multi_person",-4.24117494873123,1
