"resp.id","accessibilitymobile","accessibilityweb","authenticationmulti_factor","authenticationsimple","authenticationtwo_factor","customisationhigh","customisationlow","customisationmedium","videomulti_person","videoone_to_one","noneTRUE","noneFALSE","adopters"
2,-0.54206633690444,0.54206633690444,0.175454065001205,-0.975180063060585,0.799725998059378,2.11504428021703,-2.08554020545216,-0.0295040747648713,1.01765386500182,-1.01765386500182,-1.97724528818001,1.97724528818001,21.799241668221
3,-1.02799895600594,1.02799895600594,-0.607229854997407,-0.325362394556382,0.932592249553787,1.77533954386319,-2.5893105078998,0.813970964036615,1.31999261719003,-1.31999261719003,-1.92467978836944,1.92467978836944,21.7321382073368
4,-1.19889550353259,1.19889550353259,-0.567726200154007,-0.359683690091615,0.927409890245619,1.23945276447962,-1.51186353294152,0.272410768461889,0.715129010810129,-0.715129010810129,-2.16335004041372,2.16335004041372,22.8784237693487
5,-1.05404489795163,1.05404489795163,1.59057967078946,-2.48217760355657,0.891597932767109,2.36217083686262,-2.35821419396097,-0.00395664290164982,1.02463740750353,-1.02463740750353,-1.6334203122303,1.6334203122303,19.6818190589405
6,-1.04108763120083,1.04108763120083,-0.438740188741874,-1.41841493542371,1.85715512416558,1.18244997693553,-2.14975559292275,0.967305615987219,1.32686252340875,-1.32686252340875,-1.78654671110105,1.78654671110105,20.5641207379768
7,-1.38225367544431,1.38225367544431,0.598826978901801,-1.23332613938474,0.634499160482942,1.92639415898848,-1.95068566568756,0.024291506699082,1.3606565319965,-1.3606565319965,-1.94065652139144,1.94065652139144,21.4168672734837
8,-1.3275525378354,1.3275525378354,-0.0658853407100854,-0.651539478487238,0.717424819197325,1.43293835808156,-1.96760296828429,0.534664610202731,1.00249149040395,-1.00249149040395,-1.93894342325692,1.93894342325692,22.3721749719544
9,-0.975335621855538,0.975335621855538,0.648684990735939,-0.465563073980574,-0.183121916755368,1.35673522020054,-2.29073246894678,0.933997248746244,1.20440788047805,-1.20440788047805,-1.9559257122925,1.9559257122925,21.9497009313365
10,-1.30100673376534,1.30100673376534,-0.0861776594653279,-0.895206892751364,0.981384552216691,1.5855841045466,-2.23439441081834,0.648810306271745,1.05300934483438,-1.05300934483438,-1.97815415287417,1.97815415287417,21.9561242996007
11,-0.574083456340804,0.574083456340804,-0.537336989247396,-0.181647991080778,0.718984980328171,1.31210019565649,-1.43322688386412,0.12112668820763,1.30154804683496,-1.30154804683496,-2.10381959509994,2.10381959509994,22.6867766480837
13,-1.29296283335997,1.29296283335997,0.395972457581214,-0.390644167291828,-0.00532829028938693,1.2822998186094,-1.22608605946506,-0.0562137591443373,1.1186218313244,-1.1186218313244,-2.21051502162275,2.21051502162275,23.0671992001199
14,-1.62432172988869,1.62432172988869,0.060802322807999,-0.584295777468303,0.523493454660306,1.46465728320771,-1.94363401707607,0.478976733868354,1.04585354868032,-1.04585354868032,-1.99231016365806,1.99231016365806,22.5404277498273
15,-1.3388706002806,1.3388706002806,0.312864491214617,-1.1847760386753,0.871911547460681,1.31265510579482,-1.94866272547988,0.636007619685065,1.44639451698861,-1.44639451698861,-1.82707497816179,1.82707497816179,21.855704571913
16,-1.56797338946917,1.56797338946917,-0.406918893366717,-0.0624059068988046,0.469324800265521,1.36971335050717,-2.40622972074874,1.03651637024157,1.50277287145977,-1.50277287145977,-1.95220227698135,1.95220227698135,21.814174899584
17,-1.33770630495692,1.33770630495692,0.00851239275170963,-0.433546356587073,0.425033963835363,1.56610315547379,-1.90922840360741,0.343125248133616,1.03008244380199,-1.03008244380199,-2.00566146098188,2.00566146098188,22.3541819716603
18,-1.65322551382618,1.65322551382618,0.253135469028803,-1.07735142796349,0.824215958934688,1.83320451873748,-2.1393565247323,0.306152005994818,1.47396353586735,-1.47396353586735,-1.86721853618304,1.86721853618304,21.1996823534354
19,-1.38583426256008,1.38583426256008,-0.313873237323491,-0.462195929807755,0.776069167131244,1.56907836224835,-1.97803958283892,0.408961220590566,0.915833232769832,-0.915833232769832,-2.0295092473042,2.0295092473042,22.2488376541454
20,-1.27396623694825,1.27396623694825,2.09028660175809,-2.33401067246547,0.243724070707386,3.26804172481236,-3.49985522015834,0.231813495345981,1.083674589568,-1.083674589568,-1.42846741768907,1.42846741768907,17.4019252843723
21,-1.49689566070704,1.49689566070704,0.96221529165211,-1.79276992209871,0.830554630446599,2.16416341282941,-2.34537400618544,0.181210593356031,1.75913819805637,-1.75913819805637,-1.60346053960176,1.60346053960176,19.3559607059648
22,-1.44669222401629,1.44669222401629,-0.193359246861025,-0.627844776379303,0.821204023240326,1.18324186451035,-2.11588344171907,0.932641577208715,1.4281062813111,-1.4281062813111,-1.83542320530477,1.83542320530477,22.0758132411871
