"resp.id","accessibilitymobile","accessibilityweb","authenticationmulti_factor","authenticationsimple","authenticationtwo_factor","customisationhigh","customisationlow","customisationmedium","videomulti_person","videoone_to_one","noneTRUE","noneFALSE","adopters"
2,-0.945810430426461,0.945810430426461,2.22432134978316,-2.68192484856187,0.457603498778708,2.22617779858349,-1.04218372698101,-1.18399407160248,0.267064686628848,-0.267064686628848,-2.94198094326844,2.94198094326844,12.7070463128275
3,-1.19947416563894,1.19947416563894,1.92266209142041,-1.33518453136321,-0.587477560057203,0.148029443694191,-0.958006093022799,0.809976649328609,0.301053812157162,-0.301053812157162,-2.44009525344711,2.44009525344711,21.555122020731
4,-0.883318367367434,0.883318367367434,1.02242199021794,-1.74931366665464,0.726891676436705,0.730801236291305,-0.75708821601915,0.0262869797278437,0.344974399695664,-0.344974399695664,-2.41394556403228,2.41394556403228,22.7261629809364
5,-1.38313361569262,1.38313361569262,2.12185938422649,-2.65263638216371,0.53077699793722,1.3953241081236,-0.862658057995631,-0.532666050127968,0.178955393100331,-0.178955393100331,-2.71397302031288,2.71397302031288,17.475778564814
6,-0.76943630243708,0.76943630243708,1.06169522730213,-1.22116341477221,0.159468187470078,0.865177745976467,-0.634936760175379,-0.230240985801087,0.269508205775517,-0.269508205775517,-2.43106290388917,2.43106290388917,23.0893855207482
7,-0.929118269737142,0.929118269737142,1.76901469266048,-2.15059582269614,0.381581130035653,1.23702479856353,-0.99640922997524,-0.240615568588298,0.593527987208085,-0.593527987208085,-2.55483667954054,2.55483667954054,21.027845783425
8,-1.21469254335974,1.21469254335974,2.28784678678774,-2.34417276143068,0.0563259746429312,0.49828282103685,-1.32826980631465,0.829986985277808,0.162698065990984,-0.162698065990984,-2.53256790200607,2.53256790200607,19.6192865628751
9,-0.746154109534941,0.746154109534941,1.41915660342416,-1.80714625819311,0.387989654768948,0.621204466509767,-0.834067323114307,0.21286285660454,0.290246023497876,-0.290246023497876,-2.36392761228353,2.36392761228353,22.5395648337836
10,-1.41269417170091,1.41269417170091,2.31205767475025,-2.54406059437078,0.232002919620539,0.39144570837382,-0.750549497575353,0.359103789201533,0.612114948721009,-0.612114948721009,-2.67918914298607,2.67918914298607,19.0578074595368
11,-2.29793323117946,2.29793323117946,1.40200089700478,-1.63160861005443,0.229607713049655,0.964976817901402,-1.16530342092798,0.200326603026576,0.0171500024681786,-0.0171500024681786,-2.99665447349261,2.99665447349261,8.2865192102982
13,-1.0302713060003,1.0302713060003,1.7647438006822,-1.77455175182832,0.00980795114612352,0.558418415045219,-0.589343117248085,0.0309247022028653,0.406706199981383,-0.406706199981383,-2.42701949349672,2.42701949349672,22.1466741815188
14,-0.935444356783159,0.935444356783159,1.43104896762335,-1.91837892504821,0.487329957424854,0.90729621696887,-0.786827019430779,-0.120469197538091,0.445136050778443,-0.445136050778443,-2.38416548212289,2.38416548212289,22.3938969602605
15,-0.839936329947581,0.839936329947581,1.12994720604784,-1.4568712665118,0.326924060463966,0.348195638943879,-0.443689589869802,0.0954939509259247,0.348853519810053,-0.348853519810053,-2.18727678591442,2.18727678591442,23.5963365587569
16,-0.464884292211594,0.464884292211594,1.5153851080192,-1.74498157757316,0.229596469553956,0.708207751564956,-1.18885427105143,0.480646519486475,0.48630052334826,-0.48630052334826,-2.29678746277495,2.29678746277495,24.1808002722781
17,-1.02107640862734,1.02107640862734,1.5706991236225,-1.74387694306488,0.173177819442376,0.870238813025072,-1.11502119742564,0.244782384400569,0.318563534858675,-0.318563534858675,-2.42145647001894,2.42145647001894,21.8048148474621
18,-1.07313664287395,1.07313664287395,1.95265859661953,-2.4091619482372,0.456503351617674,1.00298170578008,-1.34865621194812,0.345674506168039,0.658472936807425,-0.658472936807425,-2.46425022332354,2.46425022332354,21.4409531514108
19,-1.16803173805422,1.16803173805422,1.72707199501749,-1.9544540552666,0.227382060249112,0.206535459744562,-0.759589045369187,0.553053585624625,0.630885164421801,-0.630885164421801,-2.47503392471137,2.47503392471137,21.0959204611128
20,-0.506172869157646,0.506172869157646,2.22551981346915,-2.90086701490107,0.67534720143192,1.35580572545316,-1.2801467212095,-0.0756590042436671,-0.357032953136889,0.357032953136889,-2.73393796664553,2.73393796664553,13.8649975808023
21,-1.11195072461355,1.11195072461355,2.1731950163165,-1.51842849706552,-0.654766519250987,-0.543703540122562,-0.434245311389245,0.977948851511807,-0.259443045507452,0.259443045507452,-2.66846094096716,2.66846094096716,16.939974196032
22,-0.551001119522217,0.551001119522217,1.5643730011683,-1.78261595063208,0.218242949463785,0.599217246060702,-0.990289971602038,0.391072725541337,0.217783903944465,-0.217783903944465,-2.28855909521691,2.28855909521691,23.6645329336658
23,-0.745566227679347,0.745566227679347,1.99467255653029,-2.02656383730149,0.0318912807711998,0.913764208129698,-1.21760698168124,0.303842773551538,0.341286748267754,-0.341286748267754,-2.31105725505638,2.31105725505638,21.7056924177233
24,-0.268399796506906,0.268399796506906,1.17892715303317,-1.21556308816323,0.0366359351300595,0.614054859278089,-0.748330038147646,0.134275178869558,0.949223133612584,-0.949223133612584,-2.34659126751802,2.34659126751802,22.3962273488656
26,-0.998321906666032,0.998321906666032,2.4901183361711,-2.42326705877892,-0.0668512773921842,0.823943330810101,-0.498848613350195,-0.325094717459907,0.503544808647643,-0.503544808647643,-2.61432859964675,2.61432859964675,19.0500106203782
27,-0.663693227799885,0.663693227799885,1.61689030042527,-2.0281654089053,0.411275108480021,1.24075698044337,-1.29596820361648,0.0552112231731125,0.424597663496523,-0.424597663496523,-2.36110700660236,2.36110700660236,22.5704139158952
28,-1.08548475342019,1.08548475342019,1.80385848520459,-2.02608759737394,0.222229112169347,0.728388539358959,-1.10808749348244,0.379698954123483,0.405363587945792,-0.405363587945792,-2.40620857383392,2.40620857383392,22.5828357828655
29,-0.977793390443831,0.977793390443831,1.97688240481462,-1.30142545705518,-0.675456947759434,0.752212700976081,-0.793322474586895,0.0411097736108151,0.108798904409602,-0.108798904409602,-2.52929213761969,2.52929213761969,19.7097728480757
31,-0.707749613221538,0.707749613221538,1.24156930671875,-1.67860895497427,0.437039648255518,0.734815181206737,-0.725337904701816,-0.00947727650492177,0.199307112013241,-0.199307112013241,-2.25669245526844,2.25669245526844,23.8798702915173
32,-0.558059010308574,0.558059010308574,0.526853091601664,-1.14896214258177,0.622109050980105,0.77660587606886,-0.4595820647774,-0.317023811291462,0.416364825014726,-0.416364825014726,-3.03083385338194,3.03083385338194,6.07052496450753
33,-1.02418477547364,1.02418477547364,1.4974860116844,-1.96510726193042,0.467621250246017,0.842848066674656,-1.02657524341647,0.183727176741809,0.523004476447,-0.523004476447,-2.39661406443911,2.39661406443911,21.499009198642
