"resp.id","profile","resistance","beta_si"
2,"web|simple|low|multi_person",-8.26354760925837,20.0698279606891
2,"mobile|two_factor|low|multi_person",-10.020613663922,20.0698279606891
2,"web|two_factor|low|multi_person",-10.8220149191069,20.0698279606891
2,"mobile|multi_factor|low|multi_person",-10.839894238235,20.0698279606891
2,"mobile|simple|medium|multi_person",-7.10703591025006,20.0698279606891
2,"mobile|multi_factor|medium|multi_person",-10.4847837944116,20.0698279606891
2,"web|multi_factor|medium|multi_person",-11.2861850495965,20.0698279606891
2,"mobile|simple|high|multi_person",-8.81990136838634,20.0698279606891
2,"web|simple|high|multi_person",-9.6213026235712,20.0698279606891
2,"mobile|two_factor|high|multi_person",-11.3783686782348,20.0698279606891
2,"mobile|multi_factor|high|multi_person",-12.1976492525479,20.0698279606891
2,"mobile|simple|low|one_to_one",-7.15723570844056,20.0698279606891
2,"web|simple|low|one_to_one",-7.95863696362542,20.0698279606891
2,"mobile|multi_factor|low|one_to_one",-10.5349835926021,20.0698279606891
2,"web|multi_factor|low|one_to_one",-11.336384847787,20.0698279606891
2,"mobile|simple|medium|one_to_one",-6.80212526461711,20.0698279606891
2,"mobile|two_factor|medium|one_to_one",-9.3605925744656,20.0698279606891
2,"mobile|multi_factor|medium|one_to_one",-10.1798731487786,20.0698279606891
2,"web|multi_factor|medium|one_to_one",-10.9812744039635,20.0698279606891
2,"web|simple|high|one_to_one",-9.31639197793826,20.0698279606891
2,"mobile|two_factor|high|one_to_one",-11.0734580326019,20.0698279606891
2,"mobile|multi_factor|high|one_to_one",-11.8927386069149,20.0698279606891
2,"web|multi_factor|high|one_to_one",-12.6941398620998,20.0698279606891
2,"web|simple|medium|multi_person",-7.90843716543492,20.0698279606891
2,"mobile|two_factor|medium|multi_person",-9.66550322009854,20.0698279606891
2,"web|two_factor|high|multi_person",-12.1797699334197,20.0698279606891
2,"web|multi_factor|high|multi_person",-12.9990505077327,20.0698279606891
2,"web|simple|medium|one_to_one",-7.60352651980198,20.0698279606891
2,"web|two_factor|medium|one_to_one",-10.1619938296505,20.0698279606891
2,"mobile|simple|high|one_to_one",-8.5149907227534,20.0698279606891
2,"mobile|simple|low|multi_person",-7.4621463540735,20.0698279606891
2,"web|multi_factor|low|multi_person",-11.6412954934199,20.0698279606891
2,"web|two_factor|medium|multi_person",-10.4669044752834,20.0698279606891
2,"mobile|two_factor|low|one_to_one",-9.71570301828904,20.0698279606891
2,"web|two_factor|high|one_to_one",-11.8748592877867,20.0698279606891
2,"web|two_factor|low|one_to_one",-10.5171042734739,20.0698279606891
3,"web|simple|low|multi_person",-7.30495158407278,25.213411178273
3,"mobile|two_factor|low|multi_person",-7.25101935320329,25.213411178273
3,"web|two_factor|low|multi_person",-8.53274738610825,25.213411178273
3,"mobile|multi_factor|low|multi_person",-8.63703737317274,25.213411178273
3,"mobile|simple|medium|multi_person",-6.98905771281316,25.213411178273
3,"mobile|multi_factor|medium|multi_person",-9.60287153481809,25.213411178273
3,"web|multi_factor|medium|multi_person",-10.8845995677231,25.213411178273
3,"mobile|simple|high|multi_person",-7.2593234739834,25.213411178273
3,"web|simple|high|multi_person",-8.54105150688837,25.213411178273
3,"mobile|two_factor|high|multi_person",-8.48711927601888,25.213411178273
3,"mobile|multi_factor|high|multi_person",-9.87313729598833,25.213411178273
