"resp.id","profile","resistance","beta_si"
2,"web|simple|low|multi_person",-4.38371619741003,20.3096604315012
2,"mobile|two_factor|low|multi_person",-3.54083966938925,20.3096604315012
2,"web|two_factor|low|multi_person",-4.95187604400087,20.3096604315012
2,"mobile|multi_factor|low|multi_person",-4.27673388550152,20.3096604315012
2,"mobile|simple|medium|multi_person",-3.62764207789726,20.3096604315012
2,"mobile|multi_factor|medium|multi_person",-4.93169614060038,20.3096604315012
2,"web|multi_factor|medium|multi_person",-6.342732515212,20.3096604315012
2,"mobile|simple|high|multi_person",-4.74057060878875,20.3096604315012
2,"web|simple|high|multi_person",-6.15160698340038,20.3096604315012
2,"mobile|two_factor|high|multi_person",-5.3087304553796,20.3096604315012
2,"mobile|multi_factor|high|multi_person",-6.04462467149187,20.3096604315012
2,"mobile|simple|low|one_to_one",-3.12043688648474,20.3096604315012
2,"web|simple|low|one_to_one",-4.53147326109636,20.3096604315012
2,"mobile|multi_factor|low|one_to_one",-4.42449094918786,20.3096604315012
2,"web|multi_factor|low|one_to_one",-5.83552732379948,20.3096604315012
2,"mobile|simple|medium|one_to_one",-3.7753991415836,20.3096604315012
2,"mobile|two_factor|medium|one_to_one",-4.34355898817444,20.3096604315012
2,"mobile|multi_factor|medium|one_to_one",-5.07945320428671,20.3096604315012
2,"web|multi_factor|medium|one_to_one",-6.49048957889834,20.3096604315012
2,"web|simple|high|one_to_one",-6.29936404708672,20.3096604315012
2,"mobile|two_factor|high|one_to_one",-5.45648751906593,20.3096604315012
2,"mobile|multi_factor|high|one_to_one",-6.1923817351782,20.3096604315012
2,"web|multi_factor|high|one_to_one",-7.60341810978983,20.3096604315012
2,"web|simple|medium|multi_person",-5.03867845250889,20.3096604315012
2,"mobile|two_factor|medium|multi_person",-4.1958019244881,20.3096604315012
2,"web|two_factor|high|multi_person",-6.71976682999122,20.3096604315012
2,"web|multi_factor|high|multi_person",-7.4556610461035,20.3096604315012
2,"web|simple|medium|one_to_one",-5.18643551619522,20.3096604315012
2,"web|two_factor|medium|one_to_one",-5.75459536278607,20.3096604315012
2,"mobile|simple|high|one_to_one",-4.88832767247509,20.3096604315012
2,"mobile|simple|low|multi_person",-2.9726798227984,20.3096604315012
2,"web|multi_factor|low|multi_person",-5.68777026011314,20.3096604315012
2,"web|two_factor|medium|multi_person",-5.60683829909973,20.3096604315012
2,"mobile|two_factor|low|one_to_one",-3.68859673307558,20.3096604315012
2,"web|two_factor|high|one_to_one",-6.86752389367756,20.3096604315012
2,"web|two_factor|low|one_to_one",-5.09963310768721,20.3096604315012
3,"web|simple|low|multi_person",-4.22699168162363,15.7598753974779
3,"mobile|two_factor|low|multi_person",-5.32521168972112,15.7598753974779
3,"web|two_factor|low|multi_person",-6.06170044155509,15.7598753974779
3,"mobile|multi_factor|low|multi_person",-4.79864207338692,15.7598753974779
3,"mobile|simple|medium|multi_person",-3.39454064396968,15.7598753974779
3,"mobile|multi_factor|medium|multi_person",-4.70267978756694,15.7598753974779
3,"web|multi_factor|medium|multi_person",-5.43916853940092,15.7598753974779
3,"mobile|simple|high|multi_person",-5.89128304988663,15.7598753974779
3,"web|simple|high|multi_person",-6.6277718017206,15.7598753974779
3,"mobile|two_factor|high|multi_person",-7.7259918098181,15.7598753974779
3,"mobile|multi_factor|high|multi_person",-7.19942219348389,15.7598753974779
3,"mobile|simple|low|one_to_one",-2.72584760095082,15.7598753974779
3,"web|simple|low|one_to_one",-3.46233635278479,15.7598753974779
3,"mobile|multi_factor|low|one_to_one",-4.03398674454808,15.7598753974779
3,"web|multi_factor|low|one_to_one",-4.77047549638205,15.7598753974779
3,"mobile|simple|medium|one_to_one",-2.62988531513084,15.7598753974779
3,"mobile|two_factor|medium|one_to_one",-4.46459407506231,15.7598753974779
3,"mobile|multi_factor|medium|one_to_one",-3.93802445872811,15.7598753974779
3,"web|multi_factor|medium|one_to_one",-4.67451321056208,15.7598753974779
3,"web|simple|high|one_to_one",-5.86311647288177,15.7598753974779
3,"mobile|two_factor|high|one_to_one",-6.96133648097926,15.7598753974779
3,"mobile|multi_factor|high|one_to_one",-6.43476686464506,15.7598753974779
3,"web|multi_factor|high|one_to_one",-7.17125561647903,15.7598753974779
3,"web|simple|medium|multi_person",-4.13102939580365,15.7598753974779
3,"mobile|two_factor|medium|multi_person",-5.22924940390115,15.7598753974779
3,"web|two_factor|high|multi_person",-8.46248056165207,15.7598753974779
3,"web|multi_factor|high|multi_person",-7.93591094531787,15.7598753974779
3,"web|simple|medium|one_to_one",-3.36637406696482,15.7598753974779
3,"web|two_factor|medium|one_to_one",-5.20108282689628,15.7598753974779
3,"mobile|simple|high|one_to_one",-5.12662772104779,15.7598753974779
3,"mobile|simple|low|multi_person",-3.49050292978965,15.7598753974779
3,"web|multi_factor|low|multi_person",-5.53513082522089,15.7598753974779
3,"web|two_factor|medium|multi_person",-5.96573815573512,15.7598753974779
