"resp.id","profile","resistance","beta_si"
2,"web|simple|low|multi_person",-2.45349050975353,21.799241668221
2,"mobile|two_factor|low|multi_person",-3.14426389706462,21.799241668221
2,"web|two_factor|low|multi_person",-4.2283965708735,21.799241668221
2,"mobile|multi_factor|low|multi_person",-2.51999196400644,21.799241668221
2,"mobile|simple|medium|multi_person",-3.42539396663194,21.799241668221
2,"mobile|multi_factor|medium|multi_person",-4.57602809469373,21.799241668221
2,"web|multi_factor|medium|multi_person",-5.66016076850261,21.799241668221
2,"mobile|simple|high|multi_person",-5.56994232161385,21.799241668221
2,"web|simple|high|multi_person",-6.65407499542273,21.799241668221
2,"mobile|two_factor|high|multi_person",-7.34484838273381,21.799241668221
2,"mobile|multi_factor|high|multi_person",-6.72057644967563,21.799241668221
2,"mobile|simple|low|one_to_one",0.665949894058985,21.799241668221
2,"web|simple|low|one_to_one",-0.418182779749895,21.799241668221
2,"mobile|multi_factor|low|one_to_one",-0.484684234002805,21.799241668221
2,"web|multi_factor|low|one_to_one",-1.56881690781168,21.799241668221
2,"mobile|simple|medium|one_to_one",-1.3900862366283,21.799241668221
2,"mobile|two_factor|medium|one_to_one",-3.16499229774827,21.799241668221
2,"mobile|multi_factor|medium|one_to_one",-2.54072036469009,21.799241668221
2,"web|multi_factor|medium|one_to_one",-3.62485303849897,21.799241668221
2,"web|simple|high|one_to_one",-4.61876726541908,21.799241668221
2,"mobile|two_factor|high|one_to_one",-5.30954065273017,21.799241668221
2,"mobile|multi_factor|high|one_to_one",-4.685268719672,21.799241668221
2,"web|multi_factor|high|one_to_one",-5.76940139348088,21.799241668221
2,"web|simple|medium|multi_person",-4.50952664044082,21.799241668221
2,"mobile|two_factor|medium|multi_person",-5.20030002775191,21.799241668221
2,"web|two_factor|high|multi_person",-8.42898105654269,21.799241668221
2,"web|multi_factor|high|multi_person",-7.80470912348452,21.799241668221
2,"web|simple|medium|one_to_one",-2.47421891043718,21.799241668221
2,"web|two_factor|medium|one_to_one",-4.24912497155715,21.799241668221
2,"mobile|simple|high|one_to_one",-3.5346345916102,21.799241668221
2,"mobile|simple|low|multi_person",-1.36935783594465,21.799241668221
2,"web|multi_factor|low|multi_person",-3.60412463781533,21.799241668221
2,"web|two_factor|medium|multi_person",-6.28443270156079,21.799241668221
2,"mobile|two_factor|low|one_to_one",-1.10895616706098,21.799241668221
2,"web|two_factor|high|one_to_one",-6.39367332653905,21.799241668221
2,"web|two_factor|low|one_to_one",-2.19308884086986,21.799241668221
3,"web|simple|low|multi_person",-3.28267824747867,21.7321382073368
3,"mobile|two_factor|low|multi_person",-2.48463497957696,21.7321382073368
3,"web|two_factor|low|multi_person",-4.54063289158884,21.7321382073368
3,"mobile|multi_factor|low|multi_person",-0.944812875025763,21.7321382073368
3,"mobile|simple|medium|multi_person",-4.6299618074032,21.7321382073368
3,"mobile|multi_factor|medium|multi_person",-4.34809434696218,21.7321382073368
3,"web|multi_factor|medium|multi_person",-6.40409225897406,21.7321382073368
3,"mobile|simple|high|multi_person",-5.59133038722978,21.7321382073368
3,"web|simple|high|multi_person",-7.64732829924166,21.7321382073368
3,"mobile|two_factor|high|multi_person",-6.84928503133995,21.7321382073368
3,"mobile|multi_factor|high|multi_person",-5.30946292678875,21.7321382073368
3,"mobile|simple|low|one_to_one",1.41330489891327,21.7321382073368
3,"web|simple|low|one_to_one",-0.642693013098607,21.7321382073368
3,"mobile|multi_factor|low|one_to_one",1.6951723593543,21.7321382073368
3,"web|multi_factor|low|one_to_one",-0.360825552657583,21.7321382073368
3,"mobile|simple|medium|one_to_one",-1.98997657302314,21.7321382073368
3,"mobile|two_factor|medium|one_to_one",-3.24793121713331,21.7321382073368
3,"mobile|multi_factor|medium|one_to_one",-1.70810911258212,21.7321382073368
3,"web|multi_factor|medium|one_to_one",-3.764107024594,21.7321382073368
3,"web|simple|high|one_to_one",-5.0073430648616,21.7321382073368
3,"mobile|two_factor|high|one_to_one",-4.20929979695989,21.7321382073368
3,"mobile|multi_factor|high|one_to_one",-2.66947769240869,21.7321382073368
3,"web|multi_factor|high|one_to_one",-4.72547560442057,21.7321382073368
3,"web|simple|medium|multi_person",-6.68595971941508,21.7321382073368
3,"mobile|two_factor|medium|multi_person",-5.88791645151337,21.7321382073368
3,"web|two_factor|high|multi_person",-8.90528294335183,21.7321382073368
3,"web|multi_factor|high|multi_person",-7.36546083880063,21.7321382073368
3,"web|simple|medium|one_to_one",-4.04597448503502,21.7321382073368
3,"web|two_factor|medium|one_to_one",-5.30392912914519,21.7321382073368
3,"mobile|simple|high|one_to_one",-2.95134515284972,21.7321382073368
3,"mobile|simple|low|multi_person",-1.22668033546679,21.7321382073368
3,"web|multi_factor|low|multi_person",-3.00081078703764,21.7321382073368
3,"web|two_factor|medium|multi_person",-7.94391436352525,21.7321382073368
3,"mobile|two_factor|low|one_to_one",0.155350254803104,21.7321382073368
3,"web|two_factor|high|one_to_one",-6.26529770897177,21.7321382073368
3,"web|two_factor|low|one_to_one",-1.90064765720878,21.7321382073368
4,"web|simple|low|multi_person",-4.36917737213702,22.8784237693487
4,"mobile|two_factor|low|multi_person",-3.25847994540908,22.8784237693487
4,"web|two_factor|low|multi_person",-5.65627095247426,22.8784237693487
4,"mobile|multi_factor|low|multi_person",-1.76334385500945,22.8784237693487
4,"mobile|simple|medium|multi_person",-3.75566066647525,22.8784237693487
4,"mobile|multi_factor|medium|multi_person",-3.54761815641286,22.8784237693487
4,"web|multi_factor|medium|multi_person",-5.94540916347804,22.8784237693487
4,"mobile|simple|high|multi_person",-4.72270266249298,22.8784237693487
4,"web|simple|high|multi_person",-7.12049366955816,22.8784237693487
4,"mobile|two_factor|high|multi_person",-6.00979624283022,22.8784237693487
4,"mobile|multi_factor|high|multi_person",-4.51466015243059,22.8784237693487
4,"mobile|simple|low|one_to_one",-0.541128343451586,22.8784237693487
4,"web|simple|low|one_to_one",-2.93891935051677,22.8784237693487
4,"mobile|multi_factor|low|one_to_one",-0.333085833389194,22.8784237693487
4,"web|multi_factor|low|one_to_one",-2.73087684045437,22.8784237693487
4,"mobile|simple|medium|one_to_one",-2.32540264485499,22.8784237693487
4,"mobile|two_factor|medium|one_to_one",-3.61249622519223,22.8784237693487
4,"mobile|multi_factor|medium|one_to_one",-2.1173601347926,22.8784237693487
4,"web|multi_factor|medium|one_to_one",-4.51515114185778,22.8784237693487
4,"web|simple|high|one_to_one",-5.6902356479379,22.8784237693487
4,"mobile|two_factor|high|one_to_one",-4.57953822120996,22.8784237693487
4,"mobile|multi_factor|high|one_to_one",-3.08440213081033,22.8784237693487
4,"web|multi_factor|high|one_to_one",-5.48219313787551,22.8784237693487
4,"web|simple|medium|multi_person",-6.15345167354043,22.8784237693487
